id,text,retweet_count,reply_count,like_count
1464071784790061064,"Information of Avigan Tablet in relation to Covid-19 | FUJIFILM Toyama Chemical Co., Ltd. - https://t.co/n1lIgp1oEe",0,0,0
1464071781208272910,"$gld $gold #gold doing good as real yeild dropping 

Investor should take cover under gold as the new virus will spook the market https://t.co/lW562Z6bMl",0,0,0
1464071777034907648,"Also, I just...spoke to a stranger, outside. Like, in the flesh. Someone I'd never met before. A COVID era rarity.",0,0,1
1464071776837640193,"Remember a year ago when there was no such thing as a vaccine and our numbers were better than they were today? 

Just for your comparison. 

Didn't Trudeau say vaccines were the way out?

Here's another example of #JustInflation 🤡🤡🤡 https://t.co/l0Ft9cnHkF https://t.co/dqhsJwuEIg",0,0,0
1464071773302009908,"Pfizer says it just doesn’t know if its drugs will harm young children. I’ll read to you from their official FDA submission.
https://t.co/WMtrjOtH0S",1,0,0
1464071770860707842,"Again, the whole ""live with COVID"" thing is a mistake. I don't think we'll ever be able to go back to normal unless we aim to eliminate. https://t.co/Fso0dMA5E5",0,0,0
1464071767903719429,"The more the market learns about the latest covid variant, the more worried it gets. After all, this is based on a spike in South African cases and genomic sequences of fewer than 100 cases. https://t.co/DhNhoLof8G",0,0,0
1464071767245340675,"🇺🇸 😘😘😘👇👇👇
LA firefighter accused of wiping butt with vaccine mandate letter that was handed to him.",0,0,5
1464071765768892419,"so if most exposure notices in NS are in places where people are drinking and eating...maskless, must be the same here in BC. Only, we don't get any notices and people just think it is safe.
https://t.co/eFF06aSeyV",0,0,0
1464071756616896519,"Locked in hotels: Hong Kong's COVID-19 rules take mental toll on Cathay pilots, ""Just the stress of potential quarantine of my family and friends is taking a toll."" https://t.co/X2TJsi0lL0",0,0,0
1464071754016382979,"A Los Angeles firefighter is under investigation after he was accused of dropping his pants and wiping his “buttocks” with a written order calling for his compliance with the city’s COVID-19 vaccine mandate

WE GOT TO THE BOTTOM OF THIS STORY:: Read more: https://t.co/KgWWtNExDq",0,0,0
1464071752691060740,"We didn't get any bitchin' protest music out of the Tormp era, but covid has brought us a slew of anti-vaxx classics from Boomer music legends",0,0,0
1464071751109804034,#Nifty is all set to have a lower opening today as both #DowFutures and #Nifty50Futures are down by more than 1% at around 8:15 am today. The worldwide stock markets got a scare from the new #COVID strain named B.1.1.529 detected in South Africa https://t.co/MuojIWEaun https://t.co/SiAYZh3o01,0,0,0
1464071742960410624,"#SouthAfrica to be put on England’s #travel red list over 🔥NEW #Covid variant labeled: the B.1.1.529 variant

""...feared to be more transmissible &amp; has the potential to evade immunity, posed “a potentially significant threat to the vaccine programme...""

https://t.co/LM91mEri3O",0,0,0
1464071739877605376,not oomf having covid and risking it ALL for juul pods 🤨,0,0,0
