,so,pr,po,sn,eo,pn,en,sr,er
Attacks,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0
Austin,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,6.016309587105097,0.0,0.0
Australia,0.0,1.0986122886681098,0.0,2.1972245773362196,0.0,0.0,1.0986122886681098,0.0,0.0
Australian,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria,0.0,4.512232190328822,0.0,0.0,0.0,3.0081547935525483,0.0,0.0,0.0
Authority,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Authorization,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ave,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Awful,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
B.,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0
BBC,0.0,0.8109302162163288,0.8109302162163288,0.8109302162163288,0.0,0.8109302162163288,0.0,0.0,0.0
BCpoli,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0
BEIN,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
BLOCKED,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
BOOSTED,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
BOOSTER,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOP,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BREAKING,0.0,0.0,0.0,3.295836866004329,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0
BS,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUILDING,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
BULLDOK,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUSINESS,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Ballad,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Ban,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Bancel,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Barack,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barr,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Battle,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Bay,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
Bayview,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Behaviours,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Beijing,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Benwood,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Bernays,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berthas,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beware,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Biden,0.0,12.163953243244931,1.6218604324326575,0.0,0.0,16.218604324326577,0.0,0.8109302162163288,0.0
BidenDelivers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Bidens,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Big,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BigPharma,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bill,0.0,3.0081547935525483,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Billionaire,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Bingham,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
BioNTech,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Biopharma,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
BlackLivesMatter,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Block,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Blocks,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Bloods,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Bloomberg50,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Book,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Boombayah,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boost,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BoostDay,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Boosted,0.0,0.0,6.591673732008658,0.0,0.0,0.0,0.0,0.0,0.0
Booster,1.6218604324326575,0.8109302162163288,0.8109302162163288,0.4054651081081644,0.0,0.8109302162163288,0.0,0.4054651081081644,0.0
BoosterShot,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BoosterShots,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Borders,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Boster,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Botswana,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bourla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Brad,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Branch,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Break,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
BreakingNews,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Breakthrough,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Bridgend,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Brisbane,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Britain,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
British,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Bro,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Broadcaster,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Bron,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buffalo,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
BuildBackBetterAct,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Bungles,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Burton,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Business,0.0,0.0,0.0,1.0986122886681098,0.0,3.295836866004329,0.0,0.0,3.295836866004329
BuzzFeed,0.0,1.5040773967762742,0.0,0.0,0.0,4.512232190328822,0.0,0.0,0.0
Byanyima,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Byrne,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
C,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
C.,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C0VID,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
C19,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASE,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBC,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
CBD,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
CDC,0.5877866649021191,2.9389333245105953,0.0,5.877866649021191,0.0,0.5877866649021191,0.0,0.5877866649021191,0.0
CEO,0.0,0.0,0.8109302162163288,1.6218604324326575,0.0,0.0,0.8109302162163288,1.6218604324326575,0.0
CHILD,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMS,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
CNBC,0.0,1.0986122886681098,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,1.0986122886681098
CNN,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
CO,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
COINCIDENCE,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
CONTROL,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CORONAVIRUS,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
COUNTRY,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
COVERUP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
COVID,1.507886569685437,1.0052577131236247,3.2670875676517803,0.25131442828090617,0.0,3.2670875676517803,0.25131442828090617,0.7539432848427186,0.0
COVID-19,0.25131442828090617,0.25131442828090617,0.25131442828090617,0.5026288565618123,0.0,1.507886569685437,0.25131442828090617,0.25131442828090617,0.0
COViD-19,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
CRA,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CVS,1.5040773967762742,0.0,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0
California,1.1755733298042381,2.3511466596084762,0.0,15.870239952357215,0.0,2.9389333245105953,0.0,5.290079984119071,0.0
Calls,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CambridgeDictionary,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Campaign,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Canada,0.0,0.8109302162163288,0.8109302162163288,0.0,0.0,2.4327906486489863,0.0,0.8109302162163288,0.0
CancelCramer,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Capitol,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Care,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
CaribbeanNews,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Carmen,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Carolina,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Carrick,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Case,0.0,0.0,0.0,4.512232190328822,0.0,3.0081547935525483,0.0,0.0,0.0
Cases,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Caucus,0.0,0.0,0.0,0.0,0.0,8.788898309344878,0.0,0.0,0.0
Centene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
Centre,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Certain,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Chain,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Chairman,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Challenge,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chancellor,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Changes,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Charter,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
CheatingRepublicans,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Chelsea,3.0081547935525483,0.0,3.0081547935525483,0.0,0.0,0.0,0.0,0.0,0.0
Chickenpox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Chief,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Children,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
China,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Choose,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian,0.0,0.0,0.0,0.0,0.0,6.591673732008658,0.0,0.0,0.0
Christians,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christmas,0.8109302162163288,0.0,0.8109302162163288,0.0,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
Church-,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Circuit,0.0,0.0,0.0,0.0,0.0,6.591673732008658,0.0,0.0,0.0
Circulating,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Circulation,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Citizens,0.0,1.5040773967762742,0.0,0.0,0.0,3.0081547935525483,0.0,0.0,0.0
City,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
Civil,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Clinic,0.0,0.0,1.5040773967762742,0.0,0.0,4.512232190328822,0.0,0.0,0.0
Cloth,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
CoV-2,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0
Cochrane,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Code,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colbert,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Coleman,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
Collides,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Comirnaty,0.0,0.0,0.0,0.0,0.0,3.0081547935525483,0.0,1.5040773967762742,0.0
Communicate,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Community,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Comply,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Conference,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Conferences,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Confidence,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Confirms,0.0,0.0,0.0,4.512232190328822,0.0,3.0081547935525483,0.0,0.0,0.0
Congress,0.0,0.0,0.0,0.0,0.0,4.512232190328822,0.0,1.5040773967762742,0.0
Connecticut,0.0,3.0081547935525483,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Conquer,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Conservatives,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0
Cont,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Contractor,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Contractors,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Control,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Copying,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Corona,1.5040773967762742,0.0,0.0,3.0081547935525483,0.0,0.0,0.0,0.0,0.0
Coronavirus,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
Coroner,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Corp.,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Council,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
County,0.0,1.0986122886681098,0.0,3.295836866004329,0.0,1.0986122886681098,0.0,0.0,0.0
Couple,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Court,0.0,1.0986122886681098,2.1972245773362196,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Covid,5.676511513514301,3.243720864865315,9.325697486487782,4.460116189189808,0.0,5.676511513514301,0.0,3.243720864865315,0.0
Covid-19,0.4054651081081644,1.6218604324326575,0.8109302162163288,2.4327906486489863,0.0,1.6218604324326575,0.0,0.4054651081081644,0.0
Covid19,0.0,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0
Covid19UK,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CovidVaccine,0.0,0.0,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
CovidVariant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Covishield,1.5040773967762742,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,0.0,0.0
Cramer,0.0,1.6218604324326575,0.8109302162163288,0.0,0.0,0.8109302162163288,0.0,0.0,0.8109302162163288
Credit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Crisis,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Cruises,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Crunch,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Czar,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
D,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D.C.,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196
DARZALEX,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
DAY,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCGI,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
DEATHS,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEVELOPED,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIDN’T,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DNA,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0
DOD,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
DUPED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Daily,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Darwin,1.5040773967762742,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Data,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
David,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,0.0
Day,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0
Daystar,0.0,1.0986122886681098,0.0,1.0986122886681098,0.0,8.788898309344878,0.0,0.0,0.0
Deadline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Deadly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Dear,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Death,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deaths,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Dec,0.0,0.0,3.0081547935525483,0.0,0.0,4.512232190328822,0.0,0.0,0.0
Dec.,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
December,0.0,0.8109302162163288,4.054651081081644,0.0,0.8109302162163288,3.243720864865315,0.0,0.0,0.0
December1st,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Defense,0.0,1.0986122886681098,0.0,0.0,0.0,1.0986122886681098,5.493061443340549,0.0,0.0
Defination,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delaney,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Delta,1.0986122886681098,0.0,0.0,3.295836866004329,0.0,0.0,0.0,2.1972245773362196,0.0
DeltaVariant,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Democracy,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Democrats,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Department,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Derwent,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Development,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Diego,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Dies,0.0,0.0,0.0,0.0,0.0,10.986122886681098,0.0,0.0,0.0
Dir,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Director,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,1.5040773967762742,0.0,0.0
Discussing,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Distance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394449154672439,0.0
DoD,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
DoNotComply,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Doc,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Doctor,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Documents,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Donahue,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0,0.0,0.0
Donald,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doocy,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Door,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Dose,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Doses,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0
Doshi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Download,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Dr,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0,0.8109302162163288,0.0
Dr.,0.0,1.6218604324326575,0.0,6.48744172973063,0.0,1.6218604324326575,0.0,0.8109302162163288,0.0
DrAnthonyFauci,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dubai,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Ducey,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Dumb,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Dwight,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
ENEMY,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTIRE,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPECIALLY,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
ESPN,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EST,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
EU,0.5877866649021191,2.3511466596084762,0.5877866649021191,0.0,0.0,2.3511466596084762,0.0,0.5877866649021191,0.0
EUA,0.0,0.0,0.0,0.0,0.0,1.5040773967762742,0.0,1.5040773967762742,0.0
EVELIV,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
EXPERIMENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0
Earth,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edward,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eff,0.0,6.016309587105097,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0
Egypt,0.0,0.0,0.0,4.394449154672439,0.0,0.0,0.0,0.0,0.0
Elder,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Elementary,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elvis,0.0,1.5040773967762742,0.0,0.0,0.0,1.5040773967762742,0.0,0.0,0.0
Emails,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Emergency,1.5040773967762742,1.5040773967762742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emily,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Employee,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
Employer,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
Entebbe,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Entrepreneurship,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
EqualityforAll,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0,0.0
Escalates,0.0,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0
Europe,0.0,0.0,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0
European,0.0,0.0,0.0,2.1972245773362196,0.0,0.0,0.0,0.0,0.0
